order_id,item_name,quantity,price_per_item
ORD00420,Burger,2,338.86
ORD00420,Burger,1,51.18
ORD00421,Noodles,2,278.54
ORD00421,Burger,1,148.06
ORD00422,Biryani,3,312.74
ORD00422,Biryani,2,116.88
ORD00423,Dosa,3,138.82
ORD00423,Dosa,2,370.22
ORD00424,Salad,3,194.7
ORD00424,Salad,1,56.14
ORD00425,Burger,1,456.89
ORD00425,Noodles,1,233.96
ORD00426,Dosa,2,314.54
ORD00426,Pizza,1,203.03
ORD00427,Taco,2,479.27
ORD00427,Taco,1,199.86
ORD00428,Biryani,1,394.62
ORD00428,Taco,2,377.62
ORD00429,Taco,2,150.89
ORD00429,Noodles,1,394.24
ORD00430,Noodles,2,482.9
ORD00430,Biryani,1,468.36
ORD00431,Noodles,2,357.52
ORD00431,Dosa,3,226.66
ORD00432,Taco,3,138.01
ORD00432,Salad,3,256.37
ORD00433,Dosa,3,191.1
ORD00433,Noodles,3,351.94
ORD00434,Pizza,1,198.96
ORD00434,Taco,3,103.5
ORD00435,Biryani,3,330.38
ORD00435,Pasta,3,120.14
ORD00436,Burger,3,317.41
ORD00436,Dosa,2,74.13
ORD00437,Salad,1,112.84
ORD00437,Salad,3,107.58
ORD00438,Dosa,3,170.53
ORD00438,Dosa,3,269.28
ORD00439,Pizza,1,181.41
ORD00439,Biryani,2,406.49
ORD00440,Burger,1,198.38
ORD00440,Dosa,2,65.02
ORD00441,Pasta,3,159.36
ORD00441,Pizza,3,210.62
ORD00442,Biryani,1,215.67
ORD00442,Pizza,1,362.69
ORD00443,Dosa,2,494.01
ORD00443,Pasta,2,68.86
ORD00444,Salad,1,491.88
ORD00444,Taco,2,66.54
ORD00445,Noodles,1,234.98
ORD00445,Burger,2,261.62
ORD00446,Taco,1,83.14
ORD00446,Burger,1,238.14
ORD00447,Pasta,1,189.13
ORD00447,Dosa,2,471.66
ORD00448,Biryani,2,406.84
ORD00448,Dosa,2,303.62
ORD00449,Taco,1,409.69
ORD00449,Salad,2,409.64
ORD00450,Noodles,2,100.02
ORD00450,Biryani,1,122.05
ORD00451,Burger,3,297.96
ORD00451,Dosa,1,162.18
ORD00452,Noodles,2,348.2
ORD00452,Burger,1,91.96
ORD00453,Salad,3,335.69
ORD00453,Taco,1,264.92
ORD00454,Dosa,2,379.59
ORD00454,Noodles,3,403.56
ORD00455,Pasta,2,429.23
ORD00455,Pizza,3,196.22
ORD00456,Salad,3,246.92
ORD00456,Dosa,1,232.35
ORD00457,Burger,1,457.76
ORD00457,Dosa,2,125.99
ORD00458,Taco,1,117.24
ORD00458,Dosa,1,490.29
ORD00459,Biryani,3,342.1
ORD00459,Noodles,1,345.3
ORD00460,Taco,3,334.54
ORD00460,Dosa,3,214.1
ORD00461,Burger,3,183.22
ORD00461,Taco,2,238.66
ORD00462,Noodles,2,362.74
ORD00462,Biryani,2,161.75
ORD00463,Salad,3,51.97
ORD00463,Biryani,2,165.5
ORD00464,Taco,2,216.37
ORD00464,Salad,1,415.08
ORD00465,Pizza,2,203.05
ORD00465,Pizza,2,199.84
ORD00466,Biryani,3,106.73
ORD00466,Burger,3,233.55
ORD00467,Biryani,3,367.56
ORD00467,Burger,3,242.92
ORD00468,Dosa,3,274.88
ORD00468,Biryani,3,269.28
ORD00469,Dosa,2,292.52
ORD00469,Burger,3,410.9
ORD00470,Pasta,3,190.23
ORD00470,Noodles,1,407.11
ORD00471,Noodles,2,154.44
ORD00471,Taco,2,111.6
ORD00472,Noodles,2,234.47
ORD00472,Dosa,3,493.77
ORD00473,Biryani,3,309.45
ORD00473,Pizza,3,320.27
ORD00474,Noodles,1,168.28
ORD00474,Pizza,3,420.57
ORD00475,Biryani,1,65.91
ORD00475,Biryani,2,283.8
ORD00476,Dosa,3,362.43
ORD00476,Taco,1,421.16
ORD00477,Taco,1,230.14
ORD00477,Taco,3,219.66
ORD00478,Salad,2,347.31
ORD00478,Burger,2,418.83
ORD00479,Pasta,2,113.95
ORD00479,Biryani,1,481.95
ORD00480,Taco,1,450.41
ORD00480,Biryani,1,303.26
ORD00481,Noodles,1,132.68
ORD00481,Taco,2,358.54
ORD00482,Taco,3,117.35
ORD00482,Noodles,1,303.91
ORD00483,Salad,1,218.54
ORD00483,Pizza,2,201.72
ORD00484,Pasta,3,60.51
ORD00484,Noodles,3,96.88
ORD00485,Noodles,2,397.97
ORD00485,Taco,2,66.71
ORD00486,Biryani,3,339.49
ORD00486,Salad,1,462.2
ORD00487,Pasta,3,60.69
ORD00487,Noodles,2,374.59
ORD00488,Dosa,1,480.28
ORD00488,Dosa,1,355.2
ORD00489,Noodles,2,127.69
ORD00489,Noodles,2,75.12
ORD00490,Dosa,2,312.81
ORD00490,Noodles,3,143.95
ORD00491,Pasta,3,189.2
ORD00491,Pizza,1,64.92
ORD00492,Pasta,2,246.39
ORD00492,Dosa,1,264.03
ORD00493,Burger,1,123.62
ORD00493,Salad,1,101.53
ORD00494,Pasta,1,132.04
ORD00494,Pasta,2,83.25
ORD00495,Biryani,1,342.07
ORD00495,Pizza,2,358.64
ORD00496,Salad,2,389.71
ORD00496,Pizza,3,418.05
ORD00497,Burger,2,314.67
ORD00497,Burger,3,335.84
ORD00498,Noodles,2,427.59
ORD00498,Pasta,2,383.28
ORD00499,Pizza,2,120.9
ORD00499,Biryani,3,463.94
ORD00500,Salad,3,402.44
ORD00500,Pizza,1,324.23
ORD00501,Noodles,3,100.61
ORD00501,Biryani,3,432.55
ORD00502,Salad,3,150.95
ORD00502,Dosa,3,266.17
ORD00503,Pizza,1,121.83
ORD00503,Pizza,3,463.84
ORD00504,Noodles,2,68.96
ORD00504,Salad,2,75.04
ORD00505,Biryani,3,301.65
ORD00505,Biryani,3,448.01
ORD00506,Pizza,2,279.91
ORD00506,Salad,2,343.57
ORD00507,Burger,1,250.01
ORD00507,Salad,2,175.88
ORD00508,Taco,2,254.31
ORD00508,Noodles,3,74.36
ORD00509,Pasta,2,178.73
ORD00509,Dosa,1,301.85
ORD00510,Pasta,2,270.95
ORD00510,Salad,3,293.66
ORD00511,Dosa,3,450.11
ORD00511,Pasta,2,405.18
ORD00512,Salad,3,450.8
ORD00512,Salad,1,470.09
ORD00513,Taco,1,77.96
ORD00513,Biryani,2,137.08
ORD00514,Taco,2,121.45
ORD00514,Salad,2,347.11
ORD00515,Taco,3,423.77
ORD00515,Pizza,1,386.28
ORD00516,Burger,1,61.61
ORD00516,Burger,3,85.62
ORD00517,Pasta,1,498.57
ORD00517,Burger,2,239.62
ORD00518,Biryani,2,309.61
ORD00518,Noodles,2,73.86
ORD00519,Taco,1,181.01
ORD00519,Pasta,2,237.18
ORD00520,Salad,3,238.59
ORD00520,Pasta,3,276.47
ORD00521,Noodles,1,195.82
ORD00521,Burger,3,383.29
ORD00522,Salad,3,171.84
ORD00522,Noodles,1,233.76
ORD00523,Noodles,2,430.09
ORD00523,Burger,2,237.63
ORD00524,Dosa,2,361.67
ORD00524,Salad,1,58.75
ORD00525,Taco,3,241.96
ORD00525,Burger,2,423.64
ORD00526,Pizza,2,169.37
ORD00526,Dosa,1,120.03
ORD00527,Pizza,2,332.43
ORD00527,Dosa,1,462.57
ORD00528,Salad,3,499.7
ORD00528,Noodles,1,129.6
ORD00529,Noodles,1,257.46
ORD00529,Salad,1,253.87
ORD00530,Burger,1,259.6
ORD00530,Burger,3,162.77
ORD00531,Pizza,3,272.67
ORD00531,Taco,2,457.76
ORD00532,Noodles,3,167.39
ORD00532,Pizza,3,248.68
ORD00533,Pasta,2,414.71
ORD00533,Noodles,3,364.58
ORD00534,Dosa,1,172.66
ORD00534,Dosa,1,193.14
ORD00535,Taco,2,260.65
ORD00535,Pizza,2,398.95
ORD00536,Biryani,2,73.79
ORD00536,Burger,1,245.29
ORD00537,Pasta,3,114.03
ORD00537,Biryani,1,326.67
ORD00538,Biryani,2,275.06
ORD00538,Pasta,3,254.19
ORD00539,Burger,3,464.58
ORD00539,Pizza,1,295.59
ORD00540,Noodles,2,119.78
ORD00540,Dosa,1,285.1
ORD00541,Dosa,3,408.0
ORD00541,Noodles,1,111.35
ORD00542,Salad,1,408.49
ORD00542,Biryani,2,115.98
ORD00543,Noodles,2,230.47
ORD00543,Salad,3,373.8
ORD00544,Dosa,1,368.35
ORD00544,Biryani,1,390.15
ORD00545,Biryani,1,165.72
ORD00545,Pasta,3,246.9
ORD00546,Salad,3,50.59
ORD00546,Salad,2,138.14
ORD00547,Pizza,2,271.71
ORD00547,Noodles,2,340.46
ORD00548,Biryani,1,473.68
ORD00548,Dosa,1,64.97
ORD00549,Noodles,2,224.24
ORD00549,Salad,1,372.76
ORD00550,Salad,2,294.24
ORD00550,Pizza,3,54.76
ORD00551,Taco,2,140.57
ORD00551,Pasta,3,360.49
ORD00552,Pasta,1,483.66
ORD00552,Biryani,2,230.64
ORD00553,Noodles,1,187.53
ORD00553,Pizza,3,262.38
ORD00554,Dosa,3,441.48
ORD00554,Taco,3,427.15
ORD00555,Burger,1,336.19
ORD00555,Biryani,1,114.96
ORD00556,Biryani,1,312.18
ORD00556,Pizza,1,135.91
ORD00557,Salad,3,105.44
ORD00557,Dosa,3,128.39
ORD00558,Noodles,2,392.79
ORD00558,Burger,2,168.13
ORD00559,Biryani,1,300.49
ORD00559,Noodles,3,212.43
ORD00560,Salad,3,492.34
ORD00560,Salad,3,352.51
ORD00561,Taco,2,171.53
ORD00561,Pizza,2,427.3
ORD00562,Burger,3,406.31
ORD00562,Salad,3,88.13
ORD00563,Noodles,3,321.77
ORD00563,Salad,2,489.7
ORD00564,Noodles,3,300.37
ORD00564,Dosa,3,167.76
ORD00565,Noodles,1,58.87
ORD00565,Biryani,1,248.0
ORD00566,Taco,2,468.93
ORD00566,Pizza,3,103.32
ORD00567,Salad,3,50.53
ORD00567,Biryani,1,281.5
ORD00568,Biryani,2,375.77
ORD00568,Pizza,1,230.17
ORD00569,Noodles,1,442.5
ORD00569,Salad,1,96.25
ORD00570,Biryani,1,126.75
ORD00570,Salad,3,265.79
ORD00571,Pizza,3,341.99
ORD00571,Salad,1,376.04
ORD00572,Noodles,2,74.67
ORD00572,Salad,2,422.15
ORD00573,Pasta,2,76.2
ORD00573,Taco,2,151.74
ORD00574,Salad,1,241.09
ORD00574,Burger,3,296.59
ORD00575,Taco,2,217.85
ORD00575,Burger,1,249.19
ORD00576,Noodles,2,220.69
ORD00576,Salad,2,364.72
ORD00577,Pasta,1,341.65
ORD00577,Dosa,3,182.15
ORD00578,Pizza,3,87.46
ORD00578,Salad,1,74.17
ORD00579,Burger,3,488.5
ORD00579,Biryani,1,91.22
ORD00580,Biryani,1,466.87
ORD00580,Burger,1,306.79
ORD00581,Biryani,3,50.23
ORD00581,Pasta,1,354.33
ORD00582,Noodles,2,72.95
ORD00582,Pizza,3,97.76
ORD00583,Taco,3,299.87
ORD00583,Dosa,3,212.95
ORD00584,Pasta,3,376.93
ORD00584,Noodles,2,55.32
ORD00585,Pasta,3,71.63
ORD00585,Biryani,3,206.61
ORD00586,Pasta,1,180.08
ORD00586,Pizza,3,263.1
ORD00587,Burger,2,358.73
ORD00587,Burger,2,468.63
ORD00588,Taco,2,153.34
ORD00588,Pizza,2,357.2
ORD00589,Pasta,3,129.03
ORD00589,Biryani,3,86.86
ORD00590,Pasta,2,495.39
ORD00590,Salad,2,127.47
ORD00591,Burger,3,455.55
ORD00591,Taco,2,261.8
ORD00592,Taco,1,457.01
ORD00592,Pizza,2,405.75
ORD00593,Biryani,2,263.02
ORD00593,Biryani,1,341.79
ORD00594,Burger,1,353.5
ORD00594,Burger,3,344.28
ORD00595,Dosa,3,437.04
ORD00595,Taco,1,200.19
ORD00596,Pasta,1,153.53
ORD00596,Salad,3,319.62
ORD00597,Biryani,2,194.58
ORD00597,Dosa,1,440.18
ORD00598,Pasta,3,494.49
ORD00598,Dosa,2,386.67
ORD00599,Burger,1,164.48
ORD00599,Burger,2,392.04
ORD00600,Noodles,3,205.95
ORD00600,Biryani,1,222.61
ORD00601,Salad,2,355.19
ORD00601,Taco,1,326.99
ORD00602,Pasta,2,383.9
ORD00602,Pizza,3,351.03
ORD00603,Burger,3,124.59
ORD00603,Taco,1,176.58
ORD00604,Taco,2,232.01
ORD00604,Taco,1,100.85
ORD00605,Pasta,1,400.35
ORD00605,Salad,2,145.04
ORD00606,Noodles,2,181.27
ORD00606,Pasta,2,473.52
ORD00607,Pizza,3,404.11
ORD00607,Noodles,1,432.85
ORD00608,Burger,1,91.81
ORD00608,Salad,3,454.13
ORD00609,Salad,2,134.44
ORD00609,Taco,3,256.36
ORD00610,Salad,3,401.44
ORD00610,Pasta,3,325.67
ORD00611,Dosa,1,153.4
ORD00611,Biryani,3,249.86
ORD00612,Burger,1,240.69
ORD00612,Salad,1,388.22
ORD00613,Burger,1,383.7
ORD00613,Pizza,2,397.15
ORD00614,Biryani,1,359.03
ORD00614,Burger,1,251.28
ORD00615,Burger,2,290.11
ORD00615,Pasta,1,384.59
ORD00616,Pasta,3,455.23
ORD00616,Biryani,3,395.21
ORD00617,Noodles,1,52.16
ORD00617,Pizza,2,288.59
ORD00618,Noodles,3,204.58
ORD00618,Pasta,2,395.07
ORD00619,Taco,2,413.75
ORD00619,Burger,3,256.01
ORD00620,Pizza,2,319.42
ORD00620,Pasta,3,70.89
ORD00621,Taco,2,213.43
ORD00621,Biryani,3,184.22
ORD00622,Dosa,1,375.61
ORD00622,Dosa,3,282.3
ORD00623,Pasta,3,85.48
ORD00623,Pizza,3,172.79
ORD00624,Taco,3,325.52
ORD00624,Pizza,2,281.98
ORD00625,Pizza,1,145.15
ORD00625,Pasta,3,418.77
ORD00626,Burger,2,201.83
ORD00626,Biryani,1,230.35
ORD00627,Biryani,1,177.46
ORD00627,Pizza,1,70.31
ORD00628,Burger,1,209.97
ORD00628,Noodles,3,164.97
ORD00629,Taco,3,198.82
ORD00629,Dosa,2,304.22
ORD00630,Pizza,2,309.9
ORD00630,Noodles,2,246.53
ORD00631,Dosa,1,132.2
ORD00631,Salad,1,218.25
ORD00632,Pizza,3,159.57
ORD00632,Burger,1,115.41
ORD00633,Pizza,1,248.62
ORD00633,Pizza,1,316.02
ORD00634,Pizza,2,93.73
ORD00634,Burger,2,102.45
ORD00635,Biryani,3,361.16
ORD00635,Biryani,1,75.54
ORD00636,Noodles,1,365.51
ORD00636,Salad,3,217.38
ORD00637,Pizza,1,361.84
ORD00637,Taco,1,81.87
ORD00638,Pizza,2,290.4
ORD00638,Biryani,3,234.66
ORD00639,Pizza,3,240.93
ORD00639,Noodles,3,280.26
ORD00640,Noodles,3,299.26
ORD00640,Pasta,2,497.96
ORD00641,Pasta,2,194.68
ORD00641,Pasta,1,150.07
ORD00642,Biryani,1,124.68
ORD00642,Pizza,1,159.24
ORD00643,Noodles,1,422.04
ORD00643,Noodles,2,235.42
ORD00644,Pizza,3,275.04
ORD00644,Taco,2,144.34
ORD00645,Taco,1,418.43
ORD00645,Noodles,2,254.28
ORD00646,Burger,3,362.5
ORD00646,Taco,3,342.88
ORD00647,Pizza,2,361.93
ORD00647,Salad,2,433.14
ORD00648,Burger,2,53.74
ORD00648,Noodles,1,391.71
ORD00649,Pizza,2,448.14
ORD00649,Pizza,2,116.51
ORD00650,Burger,2,436.29
ORD00650,Pizza,3,169.11
ORD00651,Salad,3,205.77
ORD00651,Biryani,1,485.51
ORD00652,Pasta,1,272.9
ORD00652,Noodles,3,469.59
ORD00653,Salad,3,53.89
ORD00653,Salad,3,433.2
ORD00654,Pizza,2,183.43
ORD00654,Pasta,2,421.81
ORD00655,Taco,3,420.19
ORD00655,Burger,2,282.67
ORD00656,Noodles,2,447.97
ORD00656,Pizza,1,267.92
ORD00657,Taco,3,406.26
ORD00657,Pizza,3,439.01
ORD00658,Biryani,2,373.22
ORD00658,Pizza,3,113.41
ORD00659,Pasta,1,78.91
ORD00659,Pasta,1,391.41
ORD00660,Noodles,1,176.86
ORD00660,Dosa,3,487.28
ORD00661,Pizza,3,164.92
ORD00661,Salad,3,377.98
ORD00662,Biryani,3,176.02
ORD00662,Salad,3,187.27
ORD00663,Burger,1,52.21
ORD00663,Noodles,2,128.53
ORD00664,Burger,1,161.56
ORD00664,Burger,3,255.05
ORD00665,Burger,1,96.66
ORD00665,Pizza,3,374.48
ORD00666,Salad,3,463.48
ORD00666,Burger,1,356.99
ORD00667,Salad,3,494.0
ORD00667,Burger,2,445.81
ORD00668,Noodles,3,86.27
ORD00668,Pizza,2,243.4
ORD00669,Biryani,2,256.11
ORD00669,Noodles,3,274.57
ORD00670,Pizza,1,290.9
ORD00670,Noodles,2,413.9
ORD00671,Dosa,1,204.86
ORD00671,Pizza,2,114.83
ORD00672,Pizza,3,424.48
ORD00672,Taco,3,131.42
ORD00673,Pasta,2,250.71
ORD00673,Pasta,3,474.23
ORD00674,Burger,2,242.54
ORD00674,Pizza,3,463.77
ORD00675,Burger,1,283.31
ORD00675,Burger,3,328.4
ORD00676,Burger,1,315.36
ORD00676,Biryani,3,293.79
ORD00677,Salad,1,257.46
ORD00677,Taco,3,261.79
ORD00678,Burger,1,181.94
ORD00678,Noodles,2,198.23
ORD00679,Pasta,2,166.09
ORD00679,Taco,1,253.36
ORD00680,Biryani,3,182.71
ORD00680,Pasta,1,81.17
ORD00681,Burger,3,174.94
ORD00681,Pasta,2,102.0
ORD00682,Dosa,3,324.67
ORD00682,Pasta,2,497.8
ORD00683,Taco,3,374.92
ORD00683,Dosa,3,311.56
ORD00684,Biryani,3,361.36
ORD00684,Pizza,1,145.86
ORD00685,Pasta,1,497.62
ORD00685,Dosa,2,462.62
ORD00686,Biryani,2,361.07
ORD00686,Pasta,1,483.15
ORD00687,Noodles,2,245.73
ORD00687,Noodles,1,362.92
ORD00688,Dosa,3,199.79
ORD00688,Pasta,2,495.97
ORD00689,Biryani,2,494.54
ORD00689,Biryani,1,311.64
ORD00690,Noodles,2,163.03
ORD00690,Noodles,2,453.12
ORD00691,Taco,3,282.17
ORD00691,Burger,2,62.25
ORD00692,Noodles,3,118.94
ORD00692,Dosa,1,175.46
ORD00693,Noodles,2,489.85
ORD00693,Burger,3,178.85
ORD00694,Biryani,1,182.57
ORD00694,Burger,2,321.82
ORD00695,Biryani,1,239.87
ORD00695,Taco,2,404.75
ORD00696,Pasta,1,207.26
ORD00696,Burger,1,103.47
ORD00697,Biryani,3,449.19
ORD00697,Salad,1,491.53
ORD00698,Pasta,2,234.32
ORD00698,Pasta,2,411.49
ORD00699,Taco,3,111.25
ORD00699,Pasta,2,109.54
ORD00700,Taco,2,464.72
ORD00700,Biryani,2,440.52
ORD00701,Burger,1,77.95
ORD00701,Taco,1,473.85
ORD00702,Taco,2,259.4
ORD00702,Dosa,3,345.75
ORD00703,Dosa,1,200.88
ORD00703,Biryani,3,163.55
ORD00704,Pasta,2,63.62
ORD00704,Pasta,2,192.23
ORD00705,Taco,1,154.43
ORD00705,Pasta,2,220.45
ORD00706,Burger,1,109.09
ORD00706,Taco,2,108.74
ORD00707,Noodles,2,336.05
ORD00707,Burger,1,184.78
ORD00708,Salad,1,161.63
ORD00708,Taco,1,145.93
ORD00709,Salad,2,248.0
ORD00709,Salad,2,353.83
ORD00710,Biryani,3,413.79
ORD00710,Noodles,1,461.12
ORD00711,Noodles,2,371.96
ORD00711,Pasta,2,458.8
ORD00712,Dosa,1,80.33
ORD00712,Noodles,3,236.24
ORD00713,Noodles,1,341.92
ORD00713,Biryani,3,177.92
ORD00714,Taco,2,255.46
ORD00714,Salad,3,443.45
ORD00715,Dosa,2,238.27
ORD00715,Salad,1,437.71
ORD00716,Noodles,1,409.91
ORD00716,Burger,1,97.31
ORD00717,Burger,3,331.49
ORD00717,Salad,2,144.37
ORD00718,Taco,1,364.34
ORD00718,Biryani,1,271.19
ORD00719,Salad,2,431.35
ORD00719,Burger,1,300.92
ORD00720,Pizza,2,269.72
ORD00720,Biryani,2,391.23
ORD00721,Burger,2,71.37
ORD00721,Biryani,2,227.79
ORD00722,Noodles,2,84.91
ORD00722,Salad,3,363.63
ORD00723,Salad,1,184.46
ORD00723,Noodles,3,330.16
ORD00724,Dosa,1,279.8
ORD00724,Burger,3,281.12
ORD00725,Pasta,2,219.52
ORD00725,Salad,1,209.14
ORD00726,Pasta,1,196.75
ORD00726,Dosa,3,425.02
ORD00727,Dosa,3,85.96
ORD00727,Biryani,1,468.54
ORD00728,Noodles,3,124.36
ORD00728,Pizza,3,434.53
ORD00729,Taco,3,356.3
ORD00729,Biryani,2,129.21
ORD00730,Dosa,2,112.78
ORD00730,Pasta,3,472.16
ORD00731,Biryani,3,461.69
ORD00731,Noodles,2,285.49
ORD00732,Dosa,2,293.13
ORD00732,Taco,1,244.76
ORD00733,Taco,1,68.68
ORD00733,Taco,2,466.4
ORD00734,Pizza,3,425.38
ORD00734,Pizza,3,326.05
ORD00735,Taco,3,225.55
ORD00735,Noodles,3,465.05
ORD00736,Dosa,1,322.57
ORD00736,Pizza,2,392.53
ORD00737,Salad,3,129.02
ORD00737,Dosa,1,275.68
ORD00738,Burger,3,120.34
ORD00738,Biryani,2,361.71
ORD00739,Pizza,1,289.68
ORD00739,Pizza,2,178.95
ORD00740,Taco,2,447.54
ORD00740,Biryani,1,197.75
ORD00741,Biryani,1,70.01
ORD00741,Biryani,1,85.66
ORD00742,Burger,1,149.1
ORD00742,Taco,1,353.53
ORD00743,Pizza,1,416.52
ORD00743,Pizza,1,293.18
ORD00744,Dosa,3,440.17
ORD00744,Biryani,2,257.12
ORD00745,Biryani,1,406.7
ORD00745,Dosa,3,389.59
ORD00746,Noodles,3,125.41
ORD00746,Dosa,3,385.61
ORD00747,Burger,2,463.08
ORD00747,Noodles,1,143.59
ORD00748,Dosa,3,244.67
ORD00748,Pizza,2,221.74
ORD00749,Salad,2,246.42
ORD00749,Salad,2,181.84
ORD00750,Biryani,3,404.44
ORD00750,Burger,1,468.26
ORD00751,Taco,3,387.04
ORD00751,Taco,3,295.31
ORD00752,Biryani,1,111.28
ORD00752,Burger,1,475.13
ORD00753,Noodles,1,366.09
ORD00753,Taco,2,400.01
ORD00754,Noodles,1,133.77
ORD00754,Salad,3,114.81
ORD00755,Noodles,1,258.25
ORD00755,Biryani,3,220.42
ORD00756,Noodles,2,63.08
ORD00756,Pasta,3,159.44
ORD00757,Biryani,3,52.83
ORD00757,Salad,1,497.27
ORD00758,Burger,1,267.4
ORD00758,Pizza,3,302.47
ORD00759,Burger,1,424.02
ORD00759,Salad,2,246.93
ORD00760,Taco,2,86.0
ORD00760,Dosa,1,384.52
ORD00761,Salad,2,233.01
ORD00761,Pizza,1,349.63
ORD00762,Biryani,3,152.4
ORD00762,Dosa,3,149.84
ORD00763,Dosa,2,336.98
ORD00763,Noodles,1,206.13
ORD00764,Salad,1,441.54
ORD00764,Pizza,2,390.54
ORD00765,Noodles,3,480.18
ORD00765,Noodles,2,366.9
ORD00766,Biryani,3,266.15
ORD00766,Pasta,1,203.96
ORD00767,Biryani,3,241.38
ORD00767,Dosa,2,136.8
ORD00768,Biryani,1,342.67
ORD00768,Noodles,2,436.45
ORD00769,Biryani,2,433.12
ORD00769,Salad,3,253.81
ORD00770,Burger,2,339.94
ORD00770,Pasta,3,395.2
ORD00771,Dosa,1,75.17
ORD00771,Pizza,3,198.77
ORD00772,Salad,1,202.85
ORD00772,Pizza,3,210.4
ORD00773,Pasta,2,312.81
ORD00773,Taco,3,148.25
ORD00774,Pizza,3,473.68
ORD00774,Biryani,1,399.18
ORD00775,Noodles,2,149.28
ORD00775,Dosa,3,336.21
ORD00776,Pasta,2,421.21
ORD00776,Dosa,3,126.6
ORD00777,Taco,3,204.98
ORD00777,Pizza,2,466.01
ORD00778,Burger,3,251.67
ORD00778,Pasta,2,460.22
ORD00779,Pasta,3,190.48
ORD00779,Biryani,1,123.45
ORD00780,Noodles,2,164.56
ORD00780,Taco,3,393.49
ORD00781,Noodles,3,486.93
ORD00781,Burger,1,198.98
ORD00782,Noodles,2,201.99
ORD00782,Dosa,3,458.71
ORD00783,Pizza,1,284.54
ORD00783,Pizza,3,376.9
ORD00784,Dosa,2,365.16
ORD00784,Taco,3,150.32
ORD00785,Pasta,3,310.48
ORD00785,Noodles,3,252.44
ORD00786,Salad,3,461.98
ORD00786,Taco,1,256.17
ORD00787,Biryani,1,67.4
ORD00787,Burger,2,96.92
ORD00788,Pizza,1,237.01
ORD00788,Pasta,1,486.98
ORD00789,Dosa,2,291.85
ORD00789,Pizza,1,479.45
ORD00790,Pizza,1,211.86
ORD00790,Pasta,2,312.7
ORD00791,Noodles,2,336.93
ORD00791,Dosa,2,438.9
ORD00792,Noodles,3,229.88
ORD00792,Taco,3,340.22
ORD00793,Pizza,2,154.78
ORD00793,Pasta,2,225.94
ORD00794,Salad,2,404.05
ORD00794,Burger,3,443.19
ORD00795,Salad,3,221.05
ORD00795,Burger,1,54.57
ORD00796,Dosa,1,483.76
ORD00796,Salad,2,175.34
ORD00797,Taco,3,352.04
ORD00797,Salad,3,454.0
ORD00798,Biryani,3,385.76
ORD00798,Dosa,2,244.06
ORD00799,Pizza,1,385.75
ORD00799,Salad,2,143.25
ORD00800,Salad,1,370.25
ORD00800,Dosa,1,330.62
ORD00801,Burger,2,81.75
ORD00801,Burger,1,360.4
ORD00802,Salad,1,177.54
ORD00802,Taco,3,321.03
ORD00803,Pasta,1,208.51
ORD00803,Salad,2,259.36
ORD00804,Salad,2,360.26
ORD00804,Pasta,1,63.05
ORD00805,Pasta,3,346.66
ORD00805,Burger,3,240.46
ORD00806,Pizza,1,122.76
ORD00806,Pasta,1,354.83
ORD00807,Pizza,2,167.8
ORD00807,Pizza,1,190.75
ORD00808,Biryani,3,428.14
ORD00808,Salad,1,354.87
ORD00809,Pizza,2,175.57
ORD00809,Taco,2,121.85
ORD00810,Salad,2,173.56
ORD00810,Pizza,2,269.69
ORD00811,Salad,2,60.81
ORD00811,Biryani,1,299.82
ORD00812,Pizza,1,195.36
ORD00812,Taco,1,76.62
ORD00813,Pizza,1,107.95
ORD00813,Noodles,2,373.28
ORD00814,Pizza,3,151.43
ORD00814,Biryani,1,479.85
ORD00815,Burger,3,309.16
ORD00815,Burger,1,63.02
ORD00816,Noodles,1,102.8
ORD00816,Dosa,3,374.6
ORD00817,Pasta,2,277.05
ORD00817,Taco,1,91.0
ORD00818,Pizza,1,391.64
ORD00818,Burger,1,114.7
ORD00819,Salad,3,150.73
ORD00819,Noodles,2,210.13
ORD00820,Pizza,3,297.38
ORD00820,Salad,3,74.0
ORD00821,Dosa,2,450.99
ORD00821,Taco,3,296.65
ORD00822,Pizza,2,499.2
ORD00822,Pizza,1,67.19
ORD00823,Burger,2,353.15
ORD00823,Dosa,1,475.99
ORD00824,Taco,3,214.69
ORD00824,Pasta,3,148.31
ORD00825,Burger,1,255.67
ORD00825,Biryani,3,426.97
ORD00826,Noodles,2,138.98
ORD00826,Taco,1,231.67
ORD00827,Dosa,3,59.53
ORD00827,Salad,1,336.15
ORD00828,Biryani,2,252.43
ORD00828,Dosa,2,124.57
ORD00829,Biryani,3,395.13
ORD00829,Pasta,2,81.89
ORD00830,Biryani,1,193.45
ORD00830,Dosa,2,221.44
ORD00831,Burger,1,323.67
ORD00831,Taco,1,347.02
ORD00832,Pizza,2,215.64
ORD00832,Salad,3,363.58
ORD00833,Biryani,2,311.61
ORD00833,Dosa,1,454.09
ORD00834,Pizza,1,209.05
ORD00834,Salad,2,272.59
ORD00835,Pizza,3,305.76
ORD00835,Dosa,3,325.22
ORD00836,Pasta,1,216.88
ORD00836,Burger,1,215.53
ORD00837,Burger,3,450.96
ORD00837,Pasta,2,195.89
ORD00838,Salad,1,341.84
ORD00838,Pizza,1,359.75
ORD00839,Burger,3,224.03
ORD00839,Salad,2,303.42
ORD00840,Burger,3,334.19
